ilce,mahalle,anahtar,yil,nufus,tuketim_dasimetrik,nufus_orani,ariza_sayisi,cevaplanan_ariza,sikayet_sayisi,cevaplanan_sikayet,kesinti_suresi_saat,kesinti_adet,egitim_tesisi_sayisi,sanayi_tesis_sayisi,ariza_yogunlugu,nufus_basi_tuketim,boru_stres_endeksi,sikayet_ariza_orani,ort_kesinti_suresi,komsu_ort_ariza,komsu_sayisi,ariza_trend
SARIYER,PTT EVLERİ,SARIYER|PTT EVLERİ,2022,5228,440309.1086600443,0.01726460953186093,178.0,177.0,40.0,40.0,56.25,10.0,1.0,1.0,34.04743687834736,84.22132912395645,14991.396584064249,0.2247191011235955,5.625,318.0833333333333,9,0.0
SARIYER,REŞİTPAŞA,SARIYER|REŞİTPAŞA,2022,1751,147471.54729604776,0.005782389305717003,389.0,389.0,200.0,200.0,47.083333333333336,10.0,6.0,0.0,222.15876641918902,84.22132912395647,32762.097029219065,0.5141388174807198,4.708333333333334,366.375,8,0.0
SARIYER,RUMELİFENERİ,SARIYER|RUMELİFENERİ,2022,4337,365267.90441059915,0.014322228680122583,63.0,63.0,10.0,10.0,27.71666666666667,5.0,1.0,0.0,14.526170163707633,84.22132912395645,5305.943734809256,0.15873015873015872,5.543333333333334,270.25,4,0.0
SARIYER,RUMELİHİSARI,SARIYER|RUMELİHİSARI,2022,10073,848361.4482656134,0.03326442460107788,449.0,449.0,45.0,45.0,56.68333333333334,11.0,4.0,0.0,44.57460538072073,84.22132912395647,37815.376776656456,0.10022271714922049,5.153030303030303,344.5,4,0.0
SARIYER,RUMELİKAVAĞI,SARIYER|RUMELİKAVAĞI,2022,3657,307997.4006063088,0.012076640600232485,281.0,281.0,69.0,69.0,56.016666666666666,10.0,0.0,0.0,76.83893902105551,84.22132912395647,23666.19348383177,0.24555160142348753,5.601666666666667,316.2,5,0.0
SARIYER,SARIYER MERKEZ,SARIYER|SARIYER MERKEZ,2022,11935,1005181.5630944204,0.039413373137482825,338.0,338.0,217.0,217.0,79.56666666666666,20.0,2.0,0.0,28.32006702974445,84.22132912395647,28466.809243897285,0.6420118343195266,3.978333333333333,347.75,4,0.0
SARIYER,TARABYA,SARIYER|TARABYA,2022,18200,1532828.1900560076,0.060102504491176156,398.0,395.0,84.0,84.0,145.89291666666668,24.0,0.0,0.0,21.86813186813187,84.22132912395647,33520.08899133468,0.21105527638190955,6.078871527777778,435.2,5,0.0
SARIYER,USKUMRUKÖY,SARIYER|USKUMRUKÖY,2022,9864,830759.1904787066,0.03257423650005284,301.0,301.0,71.0,71.0,68.95,15.0,3.0,0.0,30.51500405515004,84.22132912395647,25350.620066310898,0.23588039867109634,4.596666666666667,236.2,5,0.0
SARIYER,SEYMEN,SARIYER|SEYMEN,2022,3262,274729.97560234595,0.010772218112649265,120.0,120.0,55.0,55.0,71.5,11.0,0.0,0.0,36.78724708767627,84.22132912395645,10106.559494874775,0.4583333333333333,6.5,310.23026315789474,0,0.0
SARIYER,YENİKÖY,SARIYER|YENİKÖY,2022,14963,1260203.7476817605,0.04941284476381697,461.0,461.0,145.0,145.0,74.06666666666666,16.0,0.0,0.0,30.80932967987703,84.22132912395645,38826.03272614392,0.31453362255965295,4.629166666666666,498.3333333333333,3,0.0
