ilce,mahalle,anahtar,yil,nufus,tuketim_dasimetrik,nufus_orani,ariza_sayisi,cevaplanan_ariza,sikayet_sayisi,cevaplanan_sikayet,kesinti_suresi_saat,kesinti_adet,egitim_tesisi_sayisi,sanayi_tesis_sayisi,ariza_yogunlugu,nufus_basi_tuketim,boru_stres_endeksi,sikayet_ariza_orani,ort_kesinti_suresi,komsu_ort_ariza,komsu_sayisi,ariza_trend
ESENYURT,AKŞEMSEDDİN,ESENYURT|AKŞEMSEDDİN,2022,0.006692103488600378,42524.99514159125,0.000804835500341,0.13215608088863573,116.0,0.26691042047531993,73.0,0.11686653738615366,7.0,0.0,0.002793296089385475,0.0041181343296198,0.4060416028105732,6212.719693229955,0.22311912225705327,0.03339043925318676,0.3382305456893769,0.375,0.08684998638714948
ESENYURT,ARDIÇLI,ESENYURT|ARDIÇLI,2022,0.21611909212738897,1356568.7681881166,0.0256746579195711,0.14468812304186843,126.0,0.051188299817184646,14.0,0.3407750547633395,9.0,0.0,0.0,0.00014133466665924754,0.4060416028105732,6801.856905519003,0.0390837508947745,0.0757277899474088,0.19469446238295124,0.5,0.08684998638714948
ESENYURT,ATATÜRK,ESENYURT|ATATÜRK,2022,0.2325079169974307,1459399.9906967503,0.0276208596332423,0.09114212475078325,80.0,0.16087751371115175,44.0,0.1627906312563724,8.0,0.0,0.00558659217877095,8.275656196730081e-05,0.4060416028105732,4284.634271193073,0.195,0.0406976578140931,0.19523502006550117,0.4375,0.08684998638714948
ESENYURT,AŞIK VEYSEL,ESENYURT|AŞIK VEYSEL,2022,0.2604030626616476,1634427.3006749873,0.0309334571333867,0.07405297636001139,65.0,0.062157221206581355,17.0,0.24104437329890932,8.0,0.14285714285714285,0.0111731843575419,6.003915080449163e-05,0.40604160281057305,3481.265345344371,0.0927272727272727,0.06026109332472733,0.31724249273490474,0.1875,0.08684998638714948
ESENYURT,BALIKYOLU,ESENYURT|BALIKYOLU,2022,0.2380391453910698,1494105.5282934145,0.0282777027116063,0.1936770150954144,170.0,0.3875685557586837,106.0,0.34511613826350945,8.0,0.014285714285714285,0.0,0.000171772818178472,0.4060416028105732,9104.84782628528,0.22106951871657754,0.08627903456587736,0.27930255085566674,0.3125,0.08684998638714948
ESENYURT,BARBAROS HAYRETTİN PAŞA,ESENYURT|BARBAROS HAYRETTİN PAŞA,2022,0.02327725282323116,146588.050003193,0.0027743510887072,0.08088863571632014,71.0,0.2303473491773309,63.0,0.0611178861208135,4.0,0.02857142857142857,0.0,0.0007312174942927273,0.4060416028105732,3802.612915683852,0.3145966709346991,0.03055894306040675,0.07830158217629965,0.4375,0.08684998638714948
ESENYURT,BATTALGAZİ,ESENYURT|BATTALGAZİ,2022,0.1543793159372786,969184.2721438728,0.0183429511513506,0.11164910281970948,98.0,0.3619744058500914,99.0,0.19432060615234348,8.0,0.014285714285714285,0.0,0.00015265341000124616,0.40604160281057305,5248.676982211513,0.3581632653061224,0.04858015153808587,0.23308847271553118,0.375,0.08684998638714948
ESENYURT,BAĞLARÇEŞME,ESENYURT|BAĞLARÇEŞME,2022,0.280556195744027,1760877.5696035728,0.0333266770531667,0.26203360865850184,230.0,0.5118829981718465,140.0,0.23875959250934617,7.0,0.0,0.0,0.00019719026329186897,0.40604160281057305,12318.32352968008,0.2158102766798419,0.06821702643124176,0.1563738368509114,0.0,0.08684998638714948
ESENYURT,CUMHURİYET,ESENYURT|CUMHURİYET,2022,0.12558790641298131,788533.379684695,0.0149239207449897,0.027342637425234975,24.0,0.043875685557586835,12.0,0.09219090485887194,3.0,0.014285714285714285,0.0,4.5949199695313044e-05,0.4060416028105732,1285.3902813579218,0.17727272727272725,0.06146060323924796,0.11151344619216756,0.4375,0.08684998638714948
ESENYURT,ESENKENT,ESENYURT|ESENKENT,2022,0.07739451827951482,486145.3159952439,0.0092008713307255,0.08202791227570493,72.0,0.029250457038391225,8.0,0.24104437329890932,8.0,0.05714285714285714,0.0,0.00022359041548334054,0.40604160281057305,3856.170844073765,0.03939393939393939,0.06026109332472733,0.382743668988422,0.4375,0.08684998638714948
ESENYURT,FATİH,ESENYURT|FATİH,2022,0.23586250458801739,1480448.2565539863,0.0280192227965094,0.28481913984619767,250.0,0.340036563071298,92.0,0.21556906749528051,8.0,0.02857142857142857,0.0,0.0002549374092240725,0.4060416028105732,13389.482097478352,0.1318909090909091,0.05389226687382012,0.20463351630610271,0.375,0.08684998638714948
ESENYURT,GÖKEVLER,ESENYURT|GÖKEVLER,2022,0.11414987238909802,716765.7556422112,0.0135656341323234,0.05126744517231558,45.0,0.113345521023766,31.0,0.07893917627940585,6.0,0.02857142857142857,0.0,9.478116833586837e-05,0.4060416028105732,2410.106777546104,0.24424242424242423,0.026313058759801947,0.17371649983855345,0.3125,0.08684998638714948
ESENYURT,GÜZELYURT,ESENYURT|GÜZELYURT,2022,0.15295382960743642,960240.0981027574,0.0181736721481302,0.1572201651951011,135.0,0.5703839122486288,156.0,0.38955512462051217,8.0,0.04285714285714286,0.0,0.0002169631817673066,0.40604160281057305,7390.994117808049,0.40079051383399206,0.09738878115512804,0.2833588957055215,0.3125,0.08684998638714948
ESENYURT,HÜRRİYET,ESENYURT|HÜRRİYET,2022,0.2433142983961145,1527204.3280383807,0.0289041363881942,0.11962403873540302,105.0,0.2742230347349177,75.0,0.14622597053203976,6.0,0.014285714285714285,0.0,0.00010379560033751222,0.4060416028105732,5623.582480940908,0.2532467532467532,0.04874199017734658,0.09836708335255315,0.4375,0.08684998638714948
ESENYURT,KOZA,ESENYURT|KOZA,2022,0.09798297952250476,615327.0392717151,0.0116457872335249,0.05924238108800912,52.0,0.1425959780621572,39.0,0.3262666967496137,12.0,0.0,0.0,0.00012758045191753304,0.4060416028105732,2785.0122762754972,0.2659090909090909,0.05437778279160228,0.28111882466903454,0.375,0.08684998638714948
ESENYURT,MEHMET AKİF ERSOY,ESENYURT|MEHMET AKİF ERSOY,2022,0.22027604926890476,1382651.4793140043,0.02616830387507,0.14354884648248362,126.0,0.3290676416819013,90.0,0.3528843929480241,6.0,0.0,0.0,0.00013757661343155383,0.4060416028105732,6748.2989771290895,0.2532467532467532,0.11762813098267469,0.14199225056506296,0.3125,0.08684998638714948
ESENYURT,MEHTERÇEŞME,ESENYURT|MEHTERÇEŞME,2022,0.2871970841549085,1802545.6378909256,0.0341152942058939,0.1697522073483338,149.0,0.28884826325411334,79.0,0.34248864035551185,5.0,0.0,0.0,0.0001247920133111481,0.4060416028105732,7980.131330097098,0.18798047589993896,0.13699545614220476,0.13085243784307396,0.3125,0.08684998638714948
ESENYURT,SARIYER MERKEZ,ESENYURT|SARIYER MERKEZ,2022,0.2702619651225321,1696286.7079653374,0.032104219101767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4060416028105732,0.0,0.0,0.0,0.2199709396189861,0.4375,0.08684998638714948
ESENYURT,MEVLANA,ESENYURT|MEVLANA,2022,0.1766493388987051,1108916.907313157,0.0209875554591464,0.06607804044431786,58.0,0.12431444241316271,34.0,0.0611178861208135,4.0,0.08571428571428572,0.0,7.896157106298288e-05,0.4060416028105732,3106.3598466149774,0.20783699059561125,0.03055894306040675,0.2721671894460077,0.4375,0.08684998638714948
ESENYURT,NAMIK KEMAL,ESENYURT|NAMIK KEMAL,2022,0.1823512842180738,1144693.6034776194,0.0216646714720279,0.17772714326402733,154.0,0.40950639853747717,112.0,0.061232125160291646,2.0,0.0,0.0,0.00020574161026723487,0.4060416028105732,8355.036828826493,0.2545454545454545,0.061232125160291646,0.3539211333548596,0.375,0.08684998638714948
ESENYURT,NECİP FAZIL KISAKÜREK,ESENYURT|NECİP FAZIL KISAKÜREK,2022,0.17399469070360982,1092260.391583894,0.0206723113274007,0.10709199658217032,94.0,0.2961608775137112,81.0,0.12097914280736725,5.0,0.02857142857142857,0.0,0.00012992372411151326,0.40604160281057305,5034.44526865186,0.3055125725338491,0.0483916571229469,0.14156845334194382,0.25,0.08684998638714948
ESENYURT,ORHAN GAZİ,ESENYURT|ORHAN GAZİ,2022,0.13859653615357695,870155.6625509231,0.0164687183552162,0.3064653944745087,269.0,0.2376599634369287,65.0,0.29519367801155527,10.0,0.04285714285714286,0.04189944134078212,0.00046670464304612977,0.4060416028105732,14407.082736886709,0.08567083474146671,0.05903873560231105,0.32470939618986117,0.375,0.08684998638714948
ESENYURT,OSMANGAZİ,ESENYURT|OSMANGAZİ,2022,0.27199474191868755,1707158.9674284896,0.0323099893871187,0.2700085445741954,234.0,0.8555758683729433,234.0,0.139828584321263,7.0,0.02857142857142857,0.08379888268156424,0.00020958547177260168,0.40604160281057305,12693.229028409476,0.35005753739930956,0.03995102409178943,0.17012431385211496,0.375,0.08684998638714948
ESENYURT,PINAR,ESENYURT|PINAR,2022,0.31510930151169836,1977680.0637259425,0.0374299189994901,0.39418968954713757,346.0,0.7129798903107861,195.0,0.3948101204365074,14.0,0.0,0.0,0.00026412338553399194,0.40604160281057305,18531.043222910037,0.19981607987388333,0.05640144577664391,0.19990543844273256,0.4375,0.08684998638714948
ESENYURT,PİRİ REİS,ESENYURT|PİRİ REİS,2022,0.137708808139783,864585.6379983721,0.0163632990957257,0.05240672173170037,46.0,0.12797074954296161,34.0,0.05883310533125037,4.0,0.02857142857142857,0.0,8.032238712147764e-05,0.4060416028105732,2463.6647059360166,0.26976284584980237,0.029416552665625186,0.09767516951888926,0.25,0.08684998638714948
ESENYURT,SAADETDERE,ESENYURT|SAADETDERE,2022,0.13393596408115882,840913.0336500303,0.015915267242891,0.1367131871261749,115.0,0.2303473491773309,63.0,0.183010941244006,2.0,0.014285714285714285,0.0,0.00021543534396347179,0.40604160281057305,6426.951406789608,0.18613636363636363,0.183010941244006,0.30654665805618336,0.25,0.08684998638714948
ESENYURT,SELAHADDİN EYYUBİ,ESENYURT|SELAHADDİN EYYUBİ,2022,0.25013443957901205,1569997.1128219217,0.0297140401221647,0.26431216177727146,232.0,1.0,270.0,0.44427562453054886,16.0,0.0,0.00558659217877095,0.00022308785274736452,0.40604160281057305,12425.439386459908,0.41796630094043885,0.05553445306631861,0.19708588957055212,0.625,0.08684998638714948
ESENYURT,SULTANİYE,ESENYURT|SULTANİYE,2022,0.1820952088294794,1143086.8656259216,0.0216342620702518,0.13557391056679008,119.0,0.24862888482632542,68.0,0.09253362197730641,3.0,0.02857142857142857,0.0,0.00015716452308051272,0.40604160281057305,6373.393478399695,0.20259740259740258,0.06168908131820427,0.1676017113335486,0.5,0.08684998638714948
ESENYURT,SÜLEYMANİYE,ESENYURT|SÜLEYMANİYE,2022,0.2945464478075679,1848659.0142346409,0.0349880440368683,0.168612930788949,148.0,0.376599634369287,103.0,0.2810280371162639,8.0,0.0,0.0,0.00012086253383946791,0.40604160281057305,7926.573401707183,0.24674447174447173,0.07025700927906597,0.27518566354536644,0.3125,0.08684998638714948
ESENYURT,TALATPAŞA,ESENYURT|TALATPAŞA,2022,0.21487285856956287,1348749.3106431891,0.0255266654975941,0.25178011962403873,221.0,0.3071297989031079,84.0,0.2000325581262513,6.0,0.0,0.0,0.00024737045631347665,0.40604160281057305,11836.302174170862,0.13475935828877003,0.06667751937541709,0.21876009041007424,0.4375,0.08684998638714948
ESENYURT,TURGUT ÖZAL,ESENYURT|TURGUT ÖZAL,2022,0.1795771341749678,1127287.2767508973,0.02133523628612,0.17772714326402733,156.0,0.32541133455210236,89.0,0.06820070656845917,3.0,0.04285714285714286,0.0,0.00020891844527943802,0.40604160281057305,8355.03682882649,0.20227272727272724,0.04546713771230611,0.4243017436228608,0.3125,0.08684998638714948
ESENYURT,YENİKENT,ESENYURT|YENİKENT,2022,0.20096796496888683,1261503.4452960202,0.0238754349811512,0.16747365422956423,147.0,0.18647166361974407,51.0,0.10030187666182101,4.0,0.0,0.0,0.00017592019024682967,0.40604160281057305,7873.015473317269,0.12300556586270871,0.050150938330910506,0.10494026477236035,0.3125,0.08684998638714948
ESENYURT,YEŞİLKENT,ESENYURT|YEŞİLKENT,2022,0.30869888095055187,1937458.0595051176,0.0366686703083614,0.19139846197664484,168.0,0.453382084095064,124.0,0.49374112862459046,12.0,0.05714285714285714,0.0,0.0001309072693793686,0.40604160281057305,8997.73196950545,0.2616883116883117,0.08229018810409841,0.15930739425250243,0.625,0.08684998638714948
ESENYURT,YUNUS EMRE,ESENYURT|YUNUS EMRE,2022,0.14151579558355312,888472.4740602734,0.0168153855354639,0.16633437767017945,146.0,0.4936014625228519,135.0,0.09893100818808315,4.0,0.0,0.0,0.00024808223772444023,0.40604160281057305,7819.457544927356,0.32783312577833124,0.049465504094041574,0.31151113981272205,0.3125,0.08684998638714948
ESENYURT,ZAFER,ESENYURT|ZAFER,2022,0.15543776087680214,975825.455264222,0.0184686433453585,0.10025633722586158,88.0,0.10603290676416818,29.0,0.10281513553034045,4.0,0.014285714285714285,0.0,0.00013614362858132152,0.40604160281057305,4713.097698312379,0.11683884297520658,0.05140756776517023,0.2740219029168012,0.5625,0.08684998638714948
ESENYURT,ÇINAR,ESENYURT|ÇINAR,2022,0.2618626923766357,1643585.7064296626,0.0311067907235106,0.3030475647963543,264.0,0.526508226691042,144.0,0.23201948918013496,8.0,0.0,0.0,0.000244329593886249,0.4060416028105732,14246.408951716969,0.1919343814080656,0.05800487229503374,0.19030513400064578,0.25,0.08684998638714948
ESENYURT,ÖRNEK,ESENYURT|ÖRNEK,2022,0.21583740919993513,1354801.3565512495,0.0256412075776174,0.1093705497009399,96.0,0.3473491773308958,95.0,0.3446591821055968,15.0,0.0,0.0,0.00010697502642537855,0.4060416028105732,5141.561125431687,0.3508522727272727,0.04595455761407958,0.17323216015498868,0.3125,0.08684998638714948
ESENYURT,ÜÇEVLER,ESENYURT|ÜÇEVLER,2022,0.24907599463948854,1563355.9297015723,0.0295883479281567,0.25975505553973227,228.0,0.3875685557586837,106.0,0.1664462805196734,4.0,0.0,0.0,0.00022017285500458697,0.4060416028105732,12211.207672900257,0.16483253588516744,0.0832231402598367,0.17234420406845333,0.375,0.08684998638714948
ESENYURT,İNCİRTEPE,ESENYURT|İNCİRTEPE,2022,0.24041211065871126,1508994.63238581,0.0285594965013983,0.29621190544004555,260.0,0.29981718464351004,82.0,0.14736836092682132,9.0,0.0,0.0,0.00026011922130976696,0.4060416028105732,13925.061381377483,0.1118181818181818,0.03274852465040474,0.14277930255085566,0.25,0.08684998638714948
ESENYURT,İNÖNÜ,ESENYURT|İNÖNÜ,2022,0.25069780543391973,1573531.936095656,0.0297809408060721,0.19025918541726003,167.0,0.31078610603290674,85.0,0.10955523885955167,6.0,0.0,0.0,0.00016022404868398812,0.4060416028105732,8944.174041115539,0.18045726728361458,0.03651841295318389,0.19030513400064578,0.375,0.08684998638714948
ESENYURT,İSTİKLAL,ESENYURT|İSTİKLAL,2022,0.16655143274179918,1045557.8780278894,0.0197884113824418,0.16405582455140985,144.0,0.2851919561243144,78.0,0.10350056976720938,3.0,0.04285714285714286,0.0,0.00020792236464934762,0.40604160281057305,7712.34168814753,0.19204545454545452,0.06900037984480625,0.12956086535356795,0.375,0.08684998638714948
ESENYURT,ŞEHİTLER,ESENYURT|ŞEHİTLER,2022,0.014707263151605166,92815.88989971991,0.0017566497759333,0.1093705497009399,96.0,0.1316270566727605,35.0,0.0819093913058379,1.0,0.0,0.0,0.0015614773620636908,0.4060416028105732,5141.561125431687,0.13295454545454544,0.1638187826116758,0.13884404262189215,0.25,0.08684998638714948
EYÜPSULTAN,5.LEVENT,EYÜPSULTAN|5.LEVENT,2022,0.10172168019598303,704234.6736002765,0.0307576855531457,0.12645969809171176,111.0,0.04753199268738574,13.0,0.09390449045104428,6.0,0.04285714285714286,0.002793296089385475,0.00026233412093591723,0.46581810991479133,6554.041147784915,0.041523341523341514,0.03130149681701476,0.7661850177591217,0.625,0.08684998638714948
EYÜPSULTAN,AKPINAR,EYÜPSULTAN|AKPINAR,2022,0.009500396916852321,66308.00188254469,0.0028960242203557,0.21304471660495586,187.0,0.03290676416819013,9.0,0.06694407713419945,3.0,0.0,0.0,0.004693803151912125,0.46581810991479145,11041.49274446648,0.01706368497812348,0.04462938475613296,0.09727155311591866,0.375,0.08684998638714948
EYÜPSULTAN,AKŞEMSETTİN,EYÜPSULTAN|AKŞEMSETTİN,2022,0.33950475019845844,2349062.820031307,0.1025961064849796,1.0,872.75,0.4424131627056673,121.0,0.4136595619504031,27.0,0.014285714285714285,0.002793296089385475,0.0006219069552766146,0.46581810991479145,51827.11367088478,0.04887496439760749,0.030641449033363195,0.6724652889893445,0.3125,0.08684998638714948
EYÜPSULTAN,ALİBEYKÖY,EYÜPSULTAN|ALİBEYKÖY,2022,0.10935272677609621,757021.2752770307,0.0330631580847557,0.876103674166904,769.0,0.31444241316270566,86.0,0.4576415921494932,29.0,0.014285714285714285,0.002793296089385475,0.0016907035385004363,0.46581810991479133,45405.92470852793,0.03965007684123418,0.03156148911375815,0.7104081138428895,0.4375,0.08684998638714948
EYÜPSULTAN,AĞAÇLI,EYÜPSULTAN|AĞAÇLI,2022,0.009551611994571201,66662.27437701954,0.0029114971903665,0.10025633722586158,88.0,0.021937842778793418,6.0,0.10407176496460017,7.0,0.014285714285714285,0.0,0.002197109754430184,0.46581810991479133,5195.996585631284,0.024173553719008232,0.02973478998988576,0.07547626735550533,0.1875,0.08684998638714948
EYÜPSULTAN,DEFTERDAR,EYÜPSULTAN|DEFTERDAR,2022,0.02186883818596195,151864.80929822344,0.0066327464779652,0.23469097123326688,206.0,0.13893967093235832,38.0,0.21385548190310813,12.0,0.014285714285714285,0.008379888268156424,0.0022576638450217627,0.46581810991479133,12163.355643636867,0.06540158870255956,0.03564258031718469,0.5432676783984501,0.25,0.08684998638714948
