ilce,mahalle,anahtar,yil,S1_Skor,S1_Risk_Seviyesi,S2_Skor,S2_Risk_Seviyesi,S3_Skor,S3_Risk_Seviyesi,S4_Skor,S4_Risk_Seviyesi,S5_Skor,S5_Risk_Seviyesi,S6_Skor,S6_Risk_Seviyesi,S7_Skor,S7_Risk_Seviyesi,S8_Skor,S8_Risk_Seviyesi,S9_Skor,S9_Risk_Seviyesi
ÇATALCA,MURATBEY MERKEZ,ÇATALCA|MURATBEY MERKEZ,2023,0.055784915785721596,Düşük Risk,0.02923901251319879,Düşük Risk,0.09133918533466168,Düşük Risk,0.0048357592404000655,Düşük Risk,0.023961311539200073,Düşük Risk,0.02923901251319879,Düşük Risk,0.4619262232035329,Orta Risk,0.4017392892865534,Orta Risk,0.0409654262558247,Düşük Risk
ÇATALCA,NAKKAŞ,ÇATALCA|NAKKAŞ,2023,0.34274410276638984,Orta Risk,0.09122104231733472,Orta Risk,0.2412644471637655,Orta Risk,0.011070673288076783,Orta Risk,0.11251280958740262,Orta Risk,0.09122104231733472,Orta Risk,0.5545916822897827,Yüksek Risk,0.5183197637145006,Yüksek Risk,0.09639442411611733,Orta Risk
ÇATALCA,OKLALI,ÇATALCA|OKLALI,2023,0.12850487299544527,Düşük Risk,0.040752852067623004,Düşük Risk,0.13419517625791683,Düşük Risk,0.0003254268458852314,Düşük Risk,0.041117210649817264,Düşük Risk,0.040752852067623004,Düşük Risk,0.4455333630054771,Orta Risk,0.40961042759348576,Orta Risk,0.045445649639216254,Düşük Risk
ÇATALCA,ORMANLI,ÇATALCA|ORMANLI,2023,0.02016309949908014,Düşük Risk,0.011590326376650702,Düşük Risk,0.06335998322253114,Düşük Risk,0.00016646832243072325,Düşük Risk,0.01180782750350161,Düşük Risk,0.011590326376650702,Düşük Risk,0.3396158361508147,Düşük Risk,0.27257994231730887,Düşük Risk,0.014925575607496286,Düşük Risk
ÇATALCA,OVAYENİCE,ÇATALCA|OVAYENİCE,2023,0.07614155348326433,Düşük Risk,0.027797846985564766,Düşük Risk,0.10936475149524923,Düşük Risk,0.0007244110547830944,Düşük Risk,0.022326362412591002,Düşük Risk,0.027797846985564766,Düşük Risk,0.46378850763649654,Orta Risk,0.40908679269651466,Orta Risk,0.03922682722839072,Düşük Risk
ÇATALCA,SUBAŞI,ÇATALCA|SUBAŞI,2023,0.1616245614075409,Düşük Risk,0.053041605412586325,Düşük Risk,0.1537421758167687,Orta Risk,0.011424053798280669,Orta Risk,0.050431129997967665,Düşük Risk,0.053041605412586325,Düşük Risk,0.4996336963137017,Orta Risk,0.4772323050320229,Orta Risk,0.05784479120968912,Düşük Risk
ÇATALCA,YALIKÖY,ÇATALCA|YALIKÖY,2023,0.05833138727661548,Düşük Risk,0.025087292895111794,Düşük Risk,0.08543142303077955,Düşük Risk,0.009152134880922643,Orta Risk,0.02001274735632638,Düşük Risk,0.025087292895111794,Düşük Risk,0.43434058728203845,Orta Risk,0.3938070907746509,Orta Risk,0.030102527499415874,Düşük Risk
ÇATALCA,YAYLACIK,ÇATALCA|YAYLACIK,2023,0.00224523183820299,Düşük Risk,0.0054828955942102155,Düşük Risk,0.052016359578542046,Düşük Risk,1.6700936940188177e-05,Düşük Risk,0.009970391486931246,Düşük Risk,0.0054828955942102155,Düşük Risk,0.25948701227241183,Düşük Risk,0.1500551892865727,Düşük Risk,0.008045377275041479,Düşük Risk
ÇATALCA,YAZLIK,ÇATALCA|YAZLIK,2023,0.009123546227816906,Düşük Risk,0.008200352628533459,Düşük Risk,0.058777983857874624,Düşük Risk,5.449287360975083e-05,Düşük Risk,0.01053618034302352,Düşük Risk,0.008200352628533459,Düşük Risk,0.3037022300147549,Düşük Risk,0.20581162245374482,Düşük Risk,0.012376117365485169,Düşük Risk
ÇATALCA,ÇAKIL,ÇATALCA|ÇAKIL,2023,0.09401426134191965,Düşük Risk,0.03484826292449694,Düşük Risk,0.10360024585865793,Düşük Risk,0.006181556537675731,Düşük Risk,0.028332279815235686,Düşük Risk,0.03484826292449694,Düşük Risk,0.47362581234296647,Orta Risk,0.42551199295216213,Orta Risk,0.043751527140271335,Düşük Risk
ÇATALCA,ÇANAKÇA,ÇATALCA|ÇANAKÇA,2023,0.10274226668215578,Düşük Risk,0.02998552850233291,Düşük Risk,0.1070253564288958,Düşük Risk,0.00029119041390026116,Düşük Risk,0.02959294124765782,Düşük Risk,0.02998552850233291,Düşük Risk,0.4056822676982894,Orta Risk,0.35588179112089285,Orta Risk,0.03427163237191867,Düşük Risk
ÇATALCA,ÇİFTLİKKÖY,ÇATALCA|ÇİFTLİKKÖY,2023,0.026795910216942026,Düşük Risk,0.01175633996849123,Düşük Risk,0.06635618116440606,Düşük Risk,5.9006565445055725e-05,Düşük Risk,0.012483812486765472,Düşük Risk,0.01175633996849123,Düşük Risk,0.32633341623850387,Düşük Risk,0.2457496951135409,Düşük Risk,0.015266014835160793,Düşük Risk
ÇATALCA,ÖRCÜNLÜ,ÇATALCA|ÖRCÜNLÜ,2023,0.053933647521774875,Düşük Risk,0.02455539408381431,Düşük Risk,0.0923257819944159,Düşük Risk,0.003604587910728054,Düşük Risk,0.02074379764269791,Düşük Risk,0.02455539408381431,Düşük Risk,0.41453395795781717,Orta Risk,0.3667194291656436,Orta Risk,0.029881591027412488,Düşük Risk
ÇATALCA,ÖRENCİK,ÇATALCA|ÖRENCİK,2023,0.01712512284844242,Düşük Risk,0.011037571600639638,Düşük Risk,0.06508809446434337,Düşük Risk,5.5937933457448324e-05,Düşük Risk,0.012076190849933955,Düşük Risk,0.011037571600639638,Düşük Risk,0.3148926180547542,Düşük Risk,0.23664370358543865,Düşük Risk,0.014218467099482972,Düşük Risk
