anahtar,ilce,mahalle,nufus,tuketim_dasimetrik,nufus_orani,ariza_sayisi,cevaplanan_ariza,sikayet_sayisi,cevaplanan_sikayet,kesinti_suresi_saat,kesinti_adet,egitim_tesisi_sayisi,sanayi_tesis_sayisi,ariza_yogunlugu,nufus_basi_tuketim,boru_stres_endeksi,sikayet_ariza_orani,ort_kesinti_suresi,komsu_ort_ariza,komsu_sayisi,ariza_trend,S11_PoF_Skor,S11_CoF_Skor,S11_Risk_Skoru_Surekli,S11_PoF_Seviye,S11_CoF_Seviye,S11_Risk_Carpimi_Kategorik,S11_Risk_Seviyesi
MALTEPE|FINDIKLI,MALTEPE,FINDIKLI,47840.0,2833657.161668117,0.10287010709380567,660.6,659.4,232.4,231.0,102.80908333333335,6.4,2.0,0.0,13.811935562606784,59.22634027300093,39104.29375375003,0.3539765522664824,23.411270833333337,680.6833333333334,3.0,0.04360189573459709,0.65158621263077,0.7130037145549883,0.46458338995855547,3,3,9,Kritik Risk (Kırmızı Bölge)
MALTEPE|GÜLENSU,MALTEPE,GÜLENSU,14135.4,837387.9989307402,0.030397283167353302,559.8,559.4000000000001,59.8,59.8,23.080000000000005,8.0,2.0,0.0,39.642988327421044,59.22634027300093,33128.89779407648,0.1074239973862615,2.7916161616161617,440.1125,4.0,0.06628571428571424,0.6017149547019813,0.5597352046067308,0.33680104328504323,3,2,6,Orta Risk (Sarı Bölge)
MALTEPE|GÜLSUYU,MALTEPE,GÜLSUYU,6923.8,416179.50786821765,0.01498919836049816,405.79999999999995,405.4,44.0,44.0,30.99116666666667,9.2,2.0,0.0,183.60416874830892,59.22634027300092,24010.283417098944,0.1092837731217673,3.2685972222222226,571.3625,4.0,0.08502673796791439,0.625252225531212,0.5206828751469902,0.3255581264816458,3,1,3,Düşük Risk (Yeşil Bölge)
MALTEPE|GİRNE,MALTEPE,GİRNE,19269.2,1141189.490576933,0.041431748747654776,149.2,149.2,68.0,68.0,26.236166666666662,7.2,6.0,0.0,7.736921328189361,59.22634027300092,8802.042782736797,0.43592233009708736,3.3811722222222222,461.45000000000005,5.0,0.44854368932038835,0.5192586787026061,0.6054865800598487,0.3144041615340368,1,2,2,Düşük Risk (Yeşil Bölge)
MALTEPE|KÜÇÜKYALI MERKEZ,MALTEPE,KÜÇÜKYALI MERKEZ,25718.2,1523469.7366820131,0.0553038808463718,326.6,326.6,53.6,53.6,9.600000000000001,3.6000000000000005,5.0,0.0,12.726584334669429,59.22634027300093,19291.307751663233,0.16790144062757528,2.2600000000000002,395.06666666666666,3.0,0.2708171206225681,0.54491270800415,0.5448964249959267,0.29692098652631066,2,2,4,Orta Risk (Sarı Bölge)
MALTEPE|YALI,MALTEPE,YALI,816.8,47863.54780521812,0.0017477564346475,128.60000000000002,128.60000000000002,46.6,46.6,31.274,6.4,6.0,1.0,459.8116169544741,59.22634027300093,7618.300979159605,0.3642363406864218,5.0305,368.52,5.0,-0.01832061068702286,0.5886303844057609,0.5121045364639149,0.3014402901546882,3,1,3,Düşük Risk (Yeşil Bölge)
MALTEPE|ZÜMRÜTEVLER,MALTEPE,ZÜMRÜTEVLER,84620.0,5012315.840418136,0.18195973385419173,807.45,803.65,142.4,141.8,72.357,22.4,8.6,1.0,9.550244077670444,59.22634027300093,47743.501272413676,0.17786330466478567,3.352520833333333,346.475,8.0,0.15021367521367515,0.5839747644507995,0.7431599131083116,0.43398663520670294,3,3,9,Kritik Risk (Kırmızı Bölge)
MALTEPE|ÇINAR,MALTEPE,ÇINAR,20503.6,1214516.4098462053,0.04408958331445478,449.8,449.8,70.8,70.8,41.43983333333334,11.2,0.0,0.0,21.99269216532229,59.22634027300093,26524.319361462123,0.18116774450608392,3.6753679487179487,307.26666666666665,3.0,0.5247457627118643,0.5790989261776938,0.5754519131010976,0.3332435849437451,3,2,6,Orta Risk (Sarı Bölge)
MALTEPE|İDEALTEPE,MALTEPE,İDEALTEPE,15704.199999999999,920232.0017708376,0.03360295848709264,299.0,296.20000000000005,117.2,117.2,44.09516666666667,13.0,5.0,0.0,50.90108619960012,59.22634027300092,17686.25549098121,0.3930358578736991,3.426833333333333,236.2,5.0,0.11152416356877318,0.5523611362799727,0.6389333369373223,0.35292194399785404,2,3,6,Orta Risk (Sarı Bölge)
PENDİK|AHMET YESEVİ,PENDİK,AHMET YESEVİ,30406.4,1604767.4049016866,0.04166585241190028,532.4,532.4,113.8,113.8,12.437999999999999,4.800000000000001,4.0,0.0,17.51850596523004,52.778068216488826,28110.731865525835,0.22476817702845103,2.6195,429.17499999999995,4.0,0.1701098901098901,0.5775871865881098,0.6034363176467861,0.3485370849946961,3,2,6,Orta Risk (Sarı Bölge)
PENDİK|BAHÇELİEVLER,PENDİK,BAHÇELİEVLER,12650.8,667669.2009304005,0.01733518976541484,234.6,234.6,22.200000000000003,22.200000000000003,9.453333333333333,3.0,10.0,3.0,18.544073319045875,52.778068216488826,12381.372374221855,0.09458358233280811,3.1511111111111116,389.34285714285716,7.0,-0.010126582278480959,0.5395000616645704,0.5393328236938914,0.2909700916405813,2,2,4,Orta Risk (Sarı Bölge)
PENDİK|BALLICA,PENDİK,BALLICA,5926.0,312822.63309637277,0.00812247423253652,74.0,74.0,4.800000000000001,4.800000000000001,1.7841666666666665,0.6,0.0,0.0,12.317247383196953,52.77806821648883,3909.6543783924453,0.10212765957446808,1.7841666666666665,129.3,8.0,0.574468085106383,0.4296826539792389,0.29190035011309656,0.12542451713406436,1,1,1,Düşük Risk (Yeşil Bölge)
PENDİK|BATI,PENDİK,BATI,6255.6,329044.10384065483,0.00853614668671556,257.8,257.8,79.6,79.6,7.8285,2.5999999999999996,3.0,0.0,123.0172548192943,52.778068216488826,13606.004771527605,0.3091387106951309,3.341722222222222,185.28,5.0,-0.00463320463320462,0.5500806610630383,0.5111274512025039,0.2811613262449392,2,1,2,Düşük Risk (Yeşil Bölge)
PENDİK|DOĞU,PENDİK,DOĞU,15610.0,823791.7998759816,0.021388367526216583,306.20000000000005,306.20000000000005,123.80000000000001,123.80000000000001,23.983666666666664,7.800000000000001,7.0,0.0,19.633904024137223,52.77806821648882,16161.278739280122,0.4033176879058702,2.8484,353.6333333333333,6.0,0.013907284768211878,0.547533286361923,0.632155500246284,0.3461261785416133,2,2,4,Orta Risk (Sarı Bölge)
PENDİK|DUMLUPINAR,PENDİK,DUMLUPINAR,10980.0,577076.7244088376,0.014967657346926101,540.0,540.0,163.0,163.0,102.91575,11.8,1.0,1.0,1398.7041279847435,52.778068216488826,28518.731341933202,0.3116927679721175,9.140872377622378,452.9142857142857,7.0,0.29496402877697836,0.6803620538329005,0.6183805662338666,0.42072267209322545,3,2,6,Orta Risk (Sarı Bölge)
PENDİK|EMİRLİ,PENDİK,EMİRLİ,2426.0,128045.02993369824,0.00332458172455576,29.4,29.4,26.799999999999997,26.799999999999997,8.244499999999999,2.5999999999999996,0.0,0.0,12.049184527367432,52.77806821648882,1554.3028184713464,1.0308943089430893,3.040388888888889,53.733333333333334,3.0,1.45,0.38091287556066994,0.43838955703153276,0.16698822678464945,1,1,1,Düşük Risk (Yeşil Bölge)
PENDİK|ERTUĞRUL GAZİ,PENDİK,ERTUĞRUL GAZİ,12803.4,675722.3186741624,0.01754427481535182,489.4,489.4,48.400000000000006,48.400000000000006,17.6235,5.2,2.0,0.0,38.2799593378066,52.778068216488826,25848.07048283726,0.10968471585296599,3.543017857142857,343.1428571428571,7.0,0.3335149863760218,0.5934859636375087,0.5473609411940928,0.32485103564210993,3,2,6,Orta Risk (Sarı Bölge)
PENDİK|ESENLER,PENDİK,ESENLER,33642.6,1775528.5562849725,0.04609922546710314,330.20000000000005,330.20000000000005,122.4,122.4,45.165333333333336,10.8,6.0,9.6,9.815495678999252,52.77806821648883,17427.046303059793,0.37098179953857985,4.239866666666666,588.55,5.0,-0.0054216867469879205,0.5637262916431962,0.7093304815683263,0.39986824192399517,2,3,6,Orta Risk (Sarı Bölge)
PENDİK|ESENYALI,PENDİK,ESENYALI,14144.4,746493.1777853935,0.01938173263886226,428.4,428.4,124.80000000000001,124.80000000000001,16.680166666666665,7.0,6.6000000000000005,0.0,30.283736830578512,52.77806821648882,22608.221669770086,0.2859863945578231,2.4220333333333333,505.25,4.0,-0.02857142857142856,0.5795708098608235,0.5946961576632166,0.34466853371799044,3,2,6,Orta Risk (Sarı Bölge)
PENDİK|FATİH,PENDİK,FATİH,21328.800000000003,1125640.1279030321,0.029225658989171243,469.79999999999995,469.79999999999995,83.60000000000001,83.60000000000001,15.702166666666667,6.0,3.0,0.0,22.06193064042846,52.77806821648882,24804.469004291874,0.19363800314646404,2.6033194444444443,406.03999999999996,5.0,0.15147058823529408,0.5246841296833682,0.7221268336646717,0.37888848924235463,2,3,6,Orta Risk (Sarı Bölge)
PENDİK|FEVZİ ÇAKMAK,PENDİK,FEVZİ ÇAKMAK,38166.2,2014299.5272219484,0.05229880250362598,583.0,583.0,120.6,120.6,63.54816666666667,17.0,7.6,0.0,15.28736566246248,52.778068216488826,30784.563981577983,0.21608068356912735,3.7175726817042607,508.48,5.0,0.20454545454545453,0.5747165400941395,0.5743415779131793,0.3300836044904711,2,2,4,Orta Risk (Sarı Bölge)
PENDİK|GÖÇBEYLİ,PENDİK,GÖÇBEYLİ,1423.2,75118.91130417844,0.001950412096123,194.0,194.0,35.2,35.2,26.0065,7.2,6.0,2.0,136.33140054189857,52.778068216488826,10239.398270706864,0.1812479965808312,3.661923611111111,125.25,4.0,0.01570680628272246,0.5942244708834568,0.6915516266307842,0.41093689942327155,3,3,9,Kritik Risk (Kırmızı Bölge)
PENDİK|GÜLLÜ BAĞLAR,PENDİK,GÜLLÜ BAĞLAR,18503.0,976582.0435957147,0.025356056295278116,267.2,267.2,139.8,139.8,99.54241666666667,4.4,5.0,1.0,14.423225308709831,52.77806821648882,14109.729629457508,0.5352110091743119,45.268708333333336,481.11,5.0,0.22568807339449543,0.5426061705613406,0.5204689455390821,0.2824096614350603,2,1,2,Düşük Risk (Yeşil Bölge)
PENDİK|GÜZELYALI,PENDİK,GÜZELYALI,34025.0,1795741.1524230542,0.04662421638080732,573.0,573.0,98.2,98.2,11.723666666666665,5.199999999999999,2.5999999999999996,5.6,16.863724830594386,52.778068216488826,30269.46832723794,0.2038590665928795,2.2445,538.2583333333333,6.0,0.46923076923076923,0.6145958541503203,0.7009793675609042,0.4308190131478452,3,3,9,Kritik Risk (Kırmızı Bölge)
PENDİK|HARMANDERE,PENDİK,HARMANDERE,9447.0,498624.3108639,0.012946417463014361,147.6,147.6,28.6,28.6,12.254333333333335,3.2,5.0,2.0,15.578555872352542,52.778068216488826,7795.116879883688,0.23180598555211557,3.3451666666666666,177.39999999999998,3.0,0.2947368421052631,0.5880194303641297,0.6192686497288443,0.36414199865591884,3,2,6,Orta Risk (Sarı Bölge)
PENDİK|KAVAKPINAR,PENDİK,KAVAKPINAR,65040.0,3432631.192395469,0.0891241094917074,877.75,872.75,168.2,168.2,96.75575,7.6,8.0,6.0,13.4958163438668,52.778068216488826,46325.94937702306,0.19162631728852175,12.259111607142858,369.0285714285714,7.0,0.0,0.4940115349213389,0.5058584387335355,0.249899903771666,1,1,1,Düşük Risk (Yeşil Bölge)
PENDİK|KAYNARCA,PENDİK,KAYNARCA,57780.0,3049453.3564096,0.07917526465024133,457.4,457.4,208.4,208.4,26.24166666666667,6.800000000000001,8.0,2.0,7.914202898550725,52.778068216488826,24136.52046450811,0.4556165605993001,3.747689393939394,498.0,5.0,-0.056907216494845314,0.6218891567622484,0.7574345959637376,0.47104036218644313,3,3,9,Kritik Risk (Kırmızı Bölge)
PENDİK|KURNA,PENDİK,KURNA,1157.4,61083.886436298475,0.0015859660135369,42.8,42.8,16.8,16.8,6.696666666666666,3.2,0.0,4.0,37.03258669299153,52.778068216488826,2260.5322518146304,0.3765,1.9563333333333333,171.43076923076922,13.0,0.33749999999999997,0.5626969987745565,0.7132061831018718,0.40131897873888006,2,3,6,Orta Risk (Sarı Bölge)
PENDİK|KURTDOĞMUŞ,PENDİK,KURTDOĞMUŞ,5782.0,305386.59056150535,0.0079304531834843,44.4,44.4,6.0,6.0,2.44,0.8,0.0,0.0,7.372883102607261,52.778068216488826,2346.426878426709,0.1913793103448276,1.22,111.55555555555556,9.0,0.85,0.44669211450882723,0.4117817654483311,0.18393966752429297,1,1,1,Düşük Risk (Yeşil Bölge)
PENDİK|KURTKÖY,PENDİK,KURTKÖY,37852.0,1997763.1397545717,0.0518697504664589,614.5999999999999,614.5999999999999,188.0,188.0,38.784166666666664,11.2,10.0,3.0,16.23386559271811,52.77806821648883,32456.97191164094,0.29766725002573635,3.2651041666666667,328.4,5.0,0.2672164948453608,0.38492950236946766,0.3330562415081917,0.12820317330479347,1,1,1,Düşük Risk (Yeşil Bölge)
